customer_id,rfm_frequency_all_time,q60_days_since_first_transaction,q50_days_since_first_transaction,rfm_frequency_90d,max_days_since_previous_transaction,tenure_all_time,q20_days_since_first_transaction,rfm_recency_60d,q20_amount,q30_customer_transaction_order,q95_days_since_previous_transaction,q10_days_since_previous_transaction,q90_amount,q95_days_since_first_transaction,q50_customer_transaction_order,q50_days_since_previous_transaction,q80_days_since_previous_transaction,min_customer_transaction_order,mean_days_until_next_transaction,q60_days_since_previous_transaction,mode_customer_transaction_order,q70_days_until_next_transaction,q60_amount,max_days_until_next_transaction,rfm_frequency_30d,min_days_until_next_transaction,rfm_recency_90d,rfm_recency_all_time,rfm_recency_30d,tenure_30d,q10_customer_transaction_order,slope_amount,q80_customer_transaction_order,slope_days_until_next_transaction,q99_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_until_next_transaction,mode_days_until_next_transaction,q99_days_since_first_transaction,q99_amount,q70_days_since_first_transaction,max_amount,q70_amount,rfm_frequency_60d,q90_days_since_first_transaction,q90_days_until_next_transaction,q30_days_until_next_transaction,q99_days_until_next_transaction,q40_days_until_next_transaction,q30_amount,q5_days_until_next_transaction,q5_customer_transaction_order,q80_amount,mode_amount,tenure_60d,slope_days_since_first_transaction,q50_amount,q10_days_until_next_transaction,q70_customer_transaction_order,mean_days_since_first_transaction,q5_days_since_previous_transaction,q30_days_since_previous_transaction
C01552,0.6057117747675892,0.6941125143674982,0.567373540531851,1.0760125887243972,-0.9684698690579596,0.3467442474605349,0.1688191270305854,0.1626359550167166,-0.2313185760754563,1.0759679693566115,-0.2607750834376635,-0.6532972657309175,-0.1932586829453858,0.5091524305932646,1.0759690161515003,0.0095652534070583,0.1455466972949421,0.0,-0.8047771532112556,0.0525372543068826,0.0,-0.3597243822010945,-0.3766910169385897,-1.0868219371108194,0.8228592438320955,-0.6875267218051032,0.2377785319252111,0.3834185691573705,0.2740542171926917,0.5135466307261287,1.0759676308404515,0.2915820962744924,1.075972587243137,-0.3029325397227945,-0.8381368037599609,0.1567886654670717,-0.5459775678812895,-0.2588844758192371,0.7344633289940714,0.1027505199645595,0.4445419578740313,0.1450012591156944,-0.1736891579871879,1.108155126959904,0.3897184909863567,-0.8324412622461429,-0.6458606383294337,-1.0633590793488852,-0.7798840714555526,-0.3240597694510294,-0.6109929105692652,1.0759676046453457,-0.2103573624658619,-0.5181791067957701,0.751340154570241,-0.0830852252045433,-0.3606081598350181,-0.6723600967966576,1.0759710958045978,0.5706280266266059,-0.6205167796501695,-0.3295779844003687
C02842,-0.4572773309420856,-0.5981151775573983,-0.7480955998595493,-0.6794562251067287,0.383616085996647,-0.0719962549416357,-1.0284517333829073,-0.0143245359765789,-1.3294822943103315,-0.6797229835106335,0.5177427295502596,0.6389769630980945,-1.347474269784929,-0.7286370987030332,-0.6797167373309931,0.1602662651774191,0.4037252090840958,0.0,0.5537263609631826,0.2962019492588417,0.0,1.1121130386142992,-1.3124970251902948,0.0348685004309402,-0.3943923841199108,0.5996592264380565,0.3790976480607665,0.1920249073718671,0.0897995725856049,0.0318800506165793,-0.6797250032976992,0.2854642497435696,-0.6796954244147195,-0.1967646477611128,0.452516067153572,0.365513889573521,0.8266725698720623,0.2109863736089457,-0.5661124828020103,-1.2916564748108244,-0.6312636238234357,-1.2779201082730272,-1.3334522870724228,-0.3185787083121938,-0.8118480056767833,0.4353524709452858,-0.0679388222343677,0.0711644104672891,0.2580262790977023,-1.3974885498512557,0.4702078605702774,-0.6797251595906225,-1.3313393014721877,-1.059712496295402,0.1857788920508689,0.5471903993076943,-1.3415555697153476,0.3460179317966261,-0.6797043264094755,-0.8068854975497195,0.8094522133679454,0.2386539755069644
C01642,-0.866119294676576,0.036660655919884,0.0455393538231653,4.783052333386703e-13,0.0090497448071367,-1.2315853385168778,-0.0310757419495216,-1.9086772571036843,-0.0756543317443511,4.14831556820363e-13,0.0069040170975784,0.0110263076075076,0.0191180095745313,-0.0009636379397387,4.1814897094547023e-13,0.0265776889121332,0.0243893427495893,0.0,0.0287578991426037,0.0390534994122279,0.0,-0.0108092233078655,-0.0004563245028641,0.0008699397651816,-0.4515697075294816,-6.889351687832011e-05,-1.82910376060502,-0.8446907606329427,-1.9873512313582435,2.8169370601855247e-14,4.1398229825854554e-13,-0.5125022500926684,4.213234131457369e-13,-0.1498121654644261,0.0073839252718502,0.022659460571466,0.0723656357059406,-0.1849652563087426,-0.0019852386042219,0.0021038781173629,0.0584901539396171,-0.0079024593942757,-0.0163725954792669,-0.3235368676758456,0.0087085238109734,0.0735431397321636,-0.0383257315426183,0.0003556819950814,-0.0439808458027826,0.0068899252823823,-0.0001959424539727,4.1188317913222833e-13,-0.0304517079701532,-0.0103197487228215,-1.1020112827098133e-13,0.0509519175350577,0.0084181147940162,0.0059805667222282,4.1982581361765853e-13,-0.0152797940342871,0.0001754990269255,0.0144312896088356
C00191,-0.866119294676576,0.4009920748963623,0.0817045580555211,-1.0845644129139116,-0.2170008043148579,-1.2315853385168778,-0.2618835945266918,0.6345305976655049,-0.0912152833600428,-1.0832879938986737,-2.4526919744352558,-0.1501981589976818,0.0022656046006426,-0.2732662359900372,-1.0833178887889543,-2.8943468997940025,-2.982951099950248,0.0,-0.117007190086248,-2.942441681015808,0.0,-0.4178623277211157,-0.1534227545729785,-0.0189804636934335,-0.8625660871783747,-0.0021673050667196,0.5204167641963219,0.8938016672520461,0.7653999361449231,-1.301965863532942,-1.08327832690384,0.028021466333514,-1.0834198920401443,2.990257731679258,-0.881823430987381,-2.977687014622426,-0.1921725587504665,-0.0681443299856785,-1.3101844192656982,0.0131846382782443,1.0609628873358012,0.0196956689263515,-0.1161365841637531,-0.8673224911091546,0.7588484839850984,0.1522222842620223,-0.0049875802841891,0.0083533361069996,-0.0595563030364967,-0.2174542511948015,0.0023730424025716,-1.0832775788616194,-0.0391341226124799,-0.0510568888824452,-1.3803907580027768,-2.7235213970905403,-0.0102344810443148,-0.0434331557758679,-1.0833772877479138,0.2380037898471862,-0.0280759223070233,-1.8669337841973
C02329,-0.1302037599544934,3.396043142937735,3.327279384098122,-0.4093840999019401,4.710291142171388,1.9572846413150375,6.402884641597392,0.0889024171028435,1.9576218851057396,-0.4096166830695188,3.0584869099216987,-0.1610023214151034,0.2034482206157355,1.9374922563842856,-0.4096112367952249,0.1602662651774191,1.1362316843928577,0.0,1.771793857849546,0.6429555536135527,0.0,1.5831010132752257,0.5066822777836965,3.624277900564572,-0.1134881622848324,-0.4300895321564713,0.3084380899929888,-0.5576002679546876,-0.0176823034351956,1.6250848925173964,-0.4096184441995222,0.8602521162412758,-0.409592653390434,-0.6495759857596043,4.597122885821036,0.8890958076710547,1.9705476846665224,-0.7287553252474199,1.7991586595759483,0.281256385050289,2.649943400353839,0.2808389941584362,0.1793358151872119,-0.0990811951934095,1.943356891241653,3.08782872123941,-0.1425093791498601,3.596973101040788,-0.2776693857039778,1.5028453363519398,-0.3127306288755984,-0.4096185804773967,-0.1197330818956326,-0.1272749371231754,1.7519485421045145,1.1374057724843205,0.7905962302131216,-0.1986958974509442,-0.409600415299618,2.9940469560893943,-0.2753518503009693,0.1653337226156957
C00002,-0.0484353672075953,-0.0384245767771833,0.0005077945813351,2.3627414986890185e-13,0.0104237802598107,-0.6356853927907118,0.0177613556177092,-1.2893155386271826,-0.0210383410133068,1.7912726501737122e-13,0.1231077296644992,0.0175850675369934,0.0211572019382353,0.0068782587344829,1.8352493561289998e-13,0.1078898392027197,0.1617242030822664,0.0,0.0207499396519346,0.1397640036191751,0.0,0.0404446633570103,0.0500541237307706,-0.0066204623707823,-0.3943923841199108,-2.733959862753516e-05,-1.2355634728356095,-0.7649434015556497,-0.4322552538011408,-1.0981838488712097,1.7962723408682998e-13,-0.5317658340505808,1.8607201270955852e-13,-0.2293280636664717,0.0448164311289876,0.1596383821825791,0.0457018666581989,0.0100731314204152,0.0021467154559062,0.001787968958173,-0.0310090029384807,-0.0050014101480883,0.056908715876815,-0.2349959913648973,0.0240122870187916,-0.0134731039444164,0.002300522027859,-0.0055130583495157,-0.0023173660256672,0.0287033149090624,-0.0004766925404462,1.80077065212161e-13,-0.0336125830520387,0.0089392594570805,-5.2395767859554935e-14,0.1583945227876956,0.021632577672912,0.0114012963225333,1.833524981922019e-13,-0.0129312856649682,0.0010023539340726,0.0933162936148522
C02208,-0.5390457236889837,-0.0453489089025899,0.0309995426461988,-2.024521649638103e-13,0.0102560318242765,-0.6517907967292568,-0.0190655721603474,-1.3335556613755193,-0.0256899713413801,-2.233093248040219e-13,0.0765317429298103,0.0151143926868203,0.0237117123818125,0.0110171842261006,-2.1831070772253465e-13,0.0468881933009585,0.1052475085796277,0.0,0.0163291689276067,0.076949465084523,0.0,0.0504792008447526,0.0330243937125682,-0.003704530633235,-0.8625660871783747,-5.405893156513799e-05,-1.277959207676256,-0.7968423451865668,-0.3094188240630829,-1.301965863532942,-2.223599233311927e-13,-0.6687902267757918,-2.2325642781992962e-13,-0.1590501702449581,0.0279695102892642,0.1007685890148838,0.0494694274222262,0.0800902451809843,0.001005370515964,0.0006776789145998,-0.034950861388733,-0.0167694542111896,0.0514103035087274,-0.4783346917457979,0.0287024743162668,-0.0245765282831356,0.0002762308735693,-0.0055680892304637,-0.0011859021387523,-0.0077440021967414,-0.0004699862281613,-2.184615187461437e-13,-0.0325638199328184,-0.0153726817197155,-3.6939789139922214e-14,0.0972701830375287,-0.0441111447098078,0.0125222853688793,-2.2310743237966997e-13,-0.0094555692746945,0.0004778005913519,0.0574541461090971
C00749,0.1968698110330988,-0.3993109172612601,-0.283812373839055,-0.4093840999019401,-0.0670792323548885,0.958749597125246,-1.1316647385909668,-0.0733113663076774,-0.959734233921096,-0.4096166830695188,0.1737464866021073,0.2697557548612339,-1.2463614832952268,-0.5034412937547244,-0.4096112367952249,0.2205466698855634,0.1695633030427704,0.0,-0.0065846876045446,0.1649978827462484,0.0,0.1701370892924472,-1.0121730858741536,-0.3390283120829796,-0.0198534216731396,-0.1726523425078393,0.4356252945149887,-0.6373476270319807,-0.4169007000838836,0.8655337469600302,-0.4096184441995222,0.6120094723399837,-0.409592653390434,-0.2534973908050074,-0.0024877570230781,0.1320246558273235,0.5147066294735733,0.6808572230371286,-0.3459761099882767,-1.183297434434462,-0.5390517168207954,-1.1700655091241832,-1.152813673749578,0.0106675613659825,-0.6083569054354452,0.0756946742952351,0.1371302092832363,-0.3031901417279468,-0.1102644904534529,-1.0272218816490046,-0.0020407521113619,-0.4096185804773967,-1.2626395008758942,-0.9029849274875128,0.5338165920627902,0.2505536573484569,-1.030673860455212,0.1565522520583407,-0.409600415299618,-0.526916690103143,0.1191223546695451,0.4952748606264053
C01922,-0.2119721527013914,-0.0982379380329562,-0.0489489024465406,-1.0683909274275012e-12,-0.0067305943712329,-0.3296827179583562,0.2030816898197838,0.0151688791889703,-0.1535092051977126,-1.000193869287844e-12,0.1854508176565353,0.003078256296515,0.2529696935774994,-0.0100569278390491,-1.0056686667833685e-12,0.1752256596473887,0.2160423781002283,0.0,0.0052579542149779,0.2335920845505208,0.0,-0.0799237066441893,-0.0193206990949994,-0.0049358018173251,-0.300757643508218,-7.325361070848828e-05,-0.8822656824961772,-0.6692465706628979,-0.4629643612356552,-0.5979916310651391,-9.95596689763398e-13,-0.6242263782590165,-1.0134252489153153e-12,-0.2694472091512446,0.0621485642026229,0.2462245248645377,-0.1316543722469892,0.2965991054954623,0.0064819712723315,0.000387034416145,0.0101385200799192,0.0061402456276564,0.050042398134548,-0.8673224911091546,-0.0635139153166862,0.0221043422936956,-0.0071446457626607,-0.0008998818251463,0.0820942125452129,0.0555738935262015,3.842828524534139e-05,-9.975459740686989e-13,0.2679081004533928,0.1012177318472032,-1.3803907580027768,0.2049439852359691,0.1249541354999526,-0.0110949879966397,-1.0156357540048417e-12,-0.0367841538148212,0.0023911160594781,0.0906871257881741
C00444,0.6874801675144873,2.139961680157592,2.734028595294157,1.0760125887243972,0.2934770223263399,2.3599197397786638,2.088581023900496,0.3690898611755615,-0.6551712392538291,1.0759679693566115,0.131501333959352,-0.4994550956322256,0.0541004108382287,1.945366235578282,1.0759690161515003,0.2506868722396355,0.1755674544797274,0.0,-0.0911329020943039,0.2399716350391589,0.0,-0.241977388535863,0.0756696488054163,1.455676387983836,0.8228592438320955,-0.6875267218051032,0.2660423551523222,-0.8127918170020255,-0.3554824852148546,2.1993796611095515,1.0759676308404515,0.2455034530509477,1.075972587243137,-0.2843666774612441,0.268390006008157,0.2275429787234952,-0.1924161687630017,-0.0239490511051456,2.0704633846912137,0.0053171678301703,1.6970870279932246,0.0173194129264507,0.4145250391189723,0.8886576138411197,1.7850860354983895,-0.0591769994485336,-0.4221489675829566,1.289726677306884,-0.2107074276037678,-0.0991256398297146,-0.6109929105692652,1.0759676046453457,0.2844762925390851,-0.9206701395319828,1.5344249795970637,0.1220630370610803,-0.0749052997546289,-0.5302608369929436,1.0759710958045978,2.1047342736120336,-0.6205167796501695,-0.0546270360581107
