customer_id,q30_customer_transaction_order,tenure_all_time,q50_days_since_first_transaction,rfm_recency_90d,slope_amount,rfm_recency_30d,q70_days_until_next_transaction,q30_amount,q40_amount,q10_days_since_previous_transaction,mode_amount,q5_customer_transaction_order,rfm_recency_all_time,q5_days_until_next_transaction,q99_customer_transaction_order,rfm_frequency_all_time,q5_days_since_first_transaction,q60_amount,q50_days_until_next_transaction,q50_amount,q80_days_since_previous_transaction,mode_customer_transaction_order,q40_days_until_next_transaction,q50_days_since_previous_transaction,q5_days_since_previous_transaction,min_amount,q20_days_since_first_transaction,q70_days_since_first_transaction,q20_days_until_next_transaction,q95_days_since_first_transaction,tenure_30d,q30_days_since_previous_transaction,q90_days_until_next_transaction,q90_days_since_previous_transaction,q70_days_since_previous_transaction,q99_amount,mode_days_since_first_transaction,rfm_monetary_90d,min_days_until_next_transaction,q80_customer_transaction_order,q10_customer_transaction_order,q60_days_until_next_transaction,q70_customer_transaction_order,q90_days_since_first_transaction,rfm_monetary_30d,q95_days_until_next_transaction,q60_days_since_first_transaction,min_customer_transaction_order,q40_days_since_previous_transaction,rfm_frequency_90d,q10_days_since_first_transaction,q95_customer_transaction_order,q10_amount,mean_customer_transaction_order,q60_customer_transaction_order,q60_days_since_previous_transaction,q90_customer_transaction_order,q1_amount,tenure_90d,rfm_frequency_60d,q1_days_since_previous_transaction,q80_days_until_next_transaction
C01552,1.0759679693566115,0.3467442474605349,0.567373540531851,0.2377785319252111,0.2915820962744924,0.2740542171926917,-0.3597243822010945,-0.3240597694510294,-0.4659488067816784,-0.6532972657309175,-0.5181791067957701,1.0759676046453457,0.3834185691573705,-0.6109929105692652,1.0759782573058785,0.6057117747675892,1.54192256959264,-0.3766910169385897,-0.7725482915125222,-0.3606081598350181,0.1455466972949421,0.0,-0.7798840714555526,0.0095652534070583,-0.6205167796501695,-0.5048999018363876,0.1688191270305854,0.4445419578740313,-0.6275382511349102,0.5091524305932646,0.5135466307261287,-0.3295779844003687,-0.8324412622461429,0.029998662748177,0.1567886654670717,0.1027505199645595,3.128889552066126,0.7101334904992904,-0.6875267218051032,1.075972587243137,1.0759676308404515,-0.634507137848167,1.0759710958045978,0.3897184909863567,0.5175194691977318,-0.9413245032782216,0.6941125143674982,0.0,-0.0800741329588941,1.0760125887243972,0.8993157649621686,1.075976297493526,-0.3150131419035369,1.075964976100796,1.0759699112871837,0.0525372543068826,1.075974389675976,-0.5087984928838282,0.7735168950186728,1.108155126959904,-0.7170222342739658,-0.5459775678812895
C02842,-0.6797229835106335,-0.0719962549416357,-0.7480955998595493,0.3790976480607665,0.2854642497435696,0.0897995725856049,1.1121130386142992,-1.3974885498512557,-1.4143650379448591,0.6389769630980945,-1.059712496295402,-0.6797251595906225,0.1920249073718671,0.4702078605702774,-0.6796615705728891,-0.4572773309420856,-0.7953956518141512,-1.3124970251902948,0.731223449968126,-1.3415555697153476,0.4037252090840958,0.0,0.2580262790977023,0.1602662651774191,0.8094522133679454,-1.045613848717735,-1.0284517333829073,-0.6312636238234357,0.1304741117128753,-0.7286370987030332,0.0318800506165793,0.2386539755069644,0.4353524709452858,0.4607611515277857,0.365513889573521,-1.2916564748108244,-0.5235083503362218,-0.910167529797194,0.5996592264380565,-0.6796954244147195,-0.6797250032976992,1.0434186089166064,-0.6797043264094755,-0.8118480056767833,-0.7277836696785297,0.2361839801295503,-0.5981151775573983,0.0,0.180214751176564,-0.6794562251067287,-0.7958609637474142,-0.6796732738141705,-1.2775392818027849,-0.679740840937232,-0.6797113956349655,0.2962019492588417,-0.6796846646053034,-1.0833923513777055,-0.5182068409699442,-0.3185787083121938,0.9543212713842494,0.8266725698720623
C01642,4.14831556820363e-13,-1.2315853385168778,0.0455393538231653,-1.82910376060502,-0.5125022500926684,-1.9873512313582435,-0.0108092233078655,0.0068899252823823,0.0796517809453109,0.0110263076075076,-0.0103197487228215,4.1188317913222833e-13,-0.8446907606329427,-0.0001959424539727,4.315697633952546e-13,-0.866119294676576,0.0371689995346843,-0.0004563245028641,-0.069816478505797,0.0084181147940162,0.0243893427495893,0.0,-0.0439808458027826,0.0265776889121332,0.0001754990269255,0.0030508400066418,-0.0310757419495216,0.0584901539396171,-0.0256314574026001,-0.0009636379397387,2.8169370601855247e-14,0.0144312896088356,0.0735431397321636,0.0248702967488802,0.022659460571466,0.0021038781173629,0.0743648221074024,-0.0608146608978752,-6.889351687832011e-05,4.213234131457369e-13,4.1398229825854554e-13,-0.0442427003480729,4.1982581361765853e-13,0.0087085238109734,-0.4327567589858956,0.0111991012186277,0.036660655919884,0.0,0.032927524105423,4.783052333386703e-13,-0.1278495734465357,4.290367246936634e-13,-0.0147358525845173,4.1023689705232483e-13,4.2042697397080564e-13,0.0390534994122279,4.2915127518387323e-13,-0.0001511937905974,2.2429346414456453e-13,-0.3235368676758456,1.1008681864988245e-05,0.0723656357059406
C00191,-1.0832879938986737,-1.2315853385168778,0.0817045580555211,0.5204167641963219,0.028021466333514,0.7653999361449231,-0.4178623277211157,-0.2174542511948015,-0.0796600938893942,-0.1501981589976818,-0.0510568888824452,-1.0832775788616194,0.8938016672520461,0.0023730424025716,-1.0835819074642845,-0.866119294676576,0.0712049290878612,-0.1534227545729785,-0.1911383670449448,-0.0102344810443148,-2.982951099950248,0.0,-0.0595563030364967,-2.8943468997940025,-0.0280759223070233,-0.0310815776479448,-0.2618835945266918,1.0609628873358012,-0.1103899848997446,-0.2732662359900372,-1.301965863532942,-1.8669337841973,0.1522222842620223,-2.8880095242158195,-2.977687014622426,0.0131846382782443,0.3999157055632953,-0.9361497360531574,-0.0021673050667196,-1.0834198920401443,-1.08327832690384,-0.3581378294265404,-1.0833772877479138,0.7588484839850984,-0.7654475335373142,0.0741215218869515,0.4009920748963623,0.0,-2.716898818531839,-1.0845644129139116,-0.4787768093610565,-1.0835259000617212,0.009773245058722,-1.0832025243715813,-1.083343454441851,-2.942441681015808,-1.083471386735964,-0.0024813921071024,-1.540821465294266,-0.8673224911091546,-0.0005910402048567,-0.1921725587504665
C02329,-0.4096166830695188,1.9572846413150375,3.327279384098122,0.3084380899929888,0.8602521162412758,-0.0176823034351956,1.5831010132752257,1.5028453363519398,1.1167650515137917,-0.1610023214151034,-0.1272749371231754,-0.4096185804773967,-0.5576002679546876,-0.3127306288755984,-0.4095631355146171,-0.1302037599544934,4.430905961269357,0.5066822777836965,0.4304691016719964,0.7905962302131216,1.1362316843928577,0.0,-0.2776693857039778,0.1602662651774191,-0.2753518503009693,-0.1145872442339731,6.402884641597392,2.649943400353839,0.0041387179049111,1.9374922563842856,1.6250848925173964,0.1653337226156957,3.08782872123941,1.8407259385916648,0.8890958076710547,0.281256385050289,-0.5235083503362218,-0.1081552977105645,-0.4300895321564713,-0.409592653390434,-0.4096184441995222,0.93688364086805,-0.409600415299618,1.943356891241653,0.4625333465375039,3.438180733255948,3.396043142937735,0.0,0.1616226880240313,-0.4093840999019401,5.246353118781792,-0.4095733397668326,1.022162496566788,-0.4096322537006123,-0.409606579185404,0.6429555536135527,-0.4095832716389528,0.00042015345867,1.7423096970101355,-0.0990811951934095,-0.3703986324844797,1.9705476846665224
C00002,1.7912726501737122e-13,-0.6356853927907118,0.0005077945813351,-1.2355634728356095,-0.5317658340505808,-0.4322552538011408,0.0404446633570103,0.0287033149090624,0.0141776261966212,0.0175850675369934,0.0089392594570805,1.80077065212161e-13,-0.7649434015556497,-0.0004766925404462,1.9337039370545378e-13,-0.0484353672075953,-0.0123839431610365,0.0500541237307706,-0.0135171042385882,0.021632577672912,0.1617242030822664,0.0,-0.0023173660256672,0.1078898392027197,0.0010023539340726,-0.0029912183729517,0.0177613556177092,-0.0310090029384807,0.0070480220372756,0.0068782587344829,-1.0981838488712097,0.0933162936148522,-0.0134731039444164,0.1559731582861733,0.1596383821825791,0.001787968958173,-0.2162787471615353,0.3686732528558665,-2.733959862753516e-05,1.8607201270955852e-13,1.7962723408682998e-13,0.0093038523644435,1.833524981922019e-13,0.0240122870187916,0.0440349450685924,-0.0276934628238504,-0.0384245767771833,0.0,0.1200458805978028,2.3627414986890185e-13,-0.0426007278563624,1.892660536538556e-13,-0.0175810739173083,1.7393084816545937e-13,1.839243062544656e-13,0.1397640036191751,1.9138547551678325e-13,0.0004450434701523,7.858875853658655e-14,-0.2349959913648973,4.339952760349598e-05,0.0457018666581989
C02208,-2.233093248040219e-13,-0.6517907967292568,0.0309995426461988,-1.277959207676256,-0.6687902267757918,-0.3094188240630829,0.0504792008447526,-0.0077440021967414,-0.0520778942865162,0.0151143926868203,-0.0153726817197155,-2.184615187461437e-13,-0.7968423451865668,-0.0004699862281613,-2.168753162485979e-13,-0.5390457236889837,-0.0382642392509345,0.0330243937125682,-0.0215460875065781,-0.0441111447098078,0.1052475085796277,0.0,-0.0011859021387523,0.0468881933009585,0.0004778005913519,-0.000471873017773,-0.0190655721603474,-0.034950861388733,0.0068951447495754,0.0110171842261006,-1.301965863532942,0.0574541461090971,-0.0245765282831356,0.1037058594819477,0.1007685890148838,0.0006776789145998,-0.2769832362766665,-0.0943275048702517,-5.405893156513799e-05,-2.2325642781992962e-13,-2.223599233311927e-13,0.0004291502420023,-2.2310743237966997e-13,0.0287024743162668,-0.6771635500549994,-0.0304177712927367,-0.0453489089025899,0.0,0.0637261091752233,-2.024521649638103e-13,-0.0629032271402226,-2.1881125482463762e-13,-0.0292163652544225,-2.211920579428325e-13,-2.1970957888441058e-13,0.076949465084523,-2.1697461987557322e-13,0.0003064708270355,2.77259610408882e-14,-0.4783346917457979,3.32688947517744e-05,0.0494694274222262
C00749,-0.4096166830695188,0.958749597125246,-0.283812373839055,0.4356252945149887,0.6120094723399837,-0.4169007000838836,0.1701370892924472,-1.0272218816490046,-1.0909590384552734,0.2697557548612339,-0.9029849274875128,-0.4096185804773967,-0.6373476270319807,-0.0020407521113619,-0.4095631355146171,0.1968698110330988,-0.8679831742180888,-1.0121730858741536,-0.2462281819942953,-1.030673860455212,0.1695633030427704,0.0,-0.1102644904534529,0.2205466698855634,0.1191223546695451,-0.8891234384153632,-1.1316647385909668,-0.5390517168207954,0.4252566972647921,-0.5034412937547244,0.8655337469600302,0.4952748606264053,0.0756946742952351,0.2167894764667684,0.1320246558273235,-1.183297434434462,-0.5235083503362218,-0.7710532112279483,-0.1726523425078393,-0.409592653390434,-0.4096184441995222,-0.3948034597389135,-0.409600415299618,-0.6083569054354452,-0.5713730284222898,-0.1356608041044829,-0.3993109172612601,0.0,0.2917671300917605,-0.4093840999019401,-0.8797806037825421,-0.4095733397668326,-0.9947667631384728,-0.4096322537006123,-0.409606579185404,0.1649978827462484,-0.4095832716389528,-0.9123572201454172,-0.302919551638508,0.0106675613659825,-0.0134792801467908,0.5147066294735733
C01922,-1.000193869287844e-12,-0.3296827179583562,-0.0489489024465406,-0.8822656824961772,-0.6242263782590165,-0.4629643612356552,-0.0799237066441893,0.0555738935262015,0.2503322485953904,0.003078256296515,0.1012177318472032,-9.975459740686989e-13,-0.6692465706628979,3.842828524534139e-05,-1.0325203603746098e-12,-0.2119721527013914,0.0494447978781555,-0.0193206990949994,0.2342949143122794,0.1249541354999526,0.2160423781002283,0.0,0.0820942125452129,0.1752256596473887,0.0023911160594781,-0.0150549860823587,0.2030816898197838,0.0101385200799192,-0.0285418742266467,-0.0100569278390491,-0.5979916310651391,0.0906871257881741,0.0221043422936956,0.2009429979192913,0.2462245248645377,0.000387034416145,-0.6058485981057271,-0.3519392011359957,-7.325361070848828e-05,-1.0134252489153153e-12,-9.95596689763398e-13,0.1976469412309371,-1.0156357540048417e-12,-0.0635139153166862,1.2050515448013337,-0.0048071351531076,-0.0982379380329562,0.0,0.1522276045587158,-1.0683909274275012e-12,-0.0388406333146591,-1.0284002715214504e-12,0.1231397640147129,-9.948844515064276e-13,-1.0069855767431993e-12,0.2335920845505208,-1.0166353810877593e-12,-0.0067993228725347,-9.975609568987154e-13,-0.8673224911091546,3.117832102005653e-05,-0.1316543722469892
C00444,1.0759679693566115,2.3599197397786638,2.734028595294157,0.2660423551523222,0.2455034530509477,-0.3554824852148546,-0.241977388535863,-0.0991256398297146,0.0798037365283215,-0.4994550956322256,-0.9206701395319828,1.0759676046453457,-0.8127918170020255,-0.6109929105692652,1.0759782573058785,0.6874801675144873,-0.0840379322555626,0.0756696488054163,-0.1710395949202629,-0.0749052997546289,0.1755674544797274,0.0,-0.2107074276037678,0.2506868722396355,-0.6205167796501695,-0.9067818893833351,2.088581023900496,1.6970870279932246,-0.2064202717750292,1.945366235578282,2.1993796611095515,-0.0546270360581107,-0.0591769994485336,0.1824809596613128,0.2275429787234952,0.0053171678301703,3.7793165757816127,0.9248835587572032,-0.6875267218051032,1.075972587243137,1.0759676308404515,-0.1817335236417994,1.0759710958045978,1.7850860354983895,0.7456431278651839,0.5460546336579102,2.139961680157592,0.0,0.1988068143290968,1.0760125887243972,-0.2755591955296215,1.075976297493526,-0.9446056729364452,1.075964976100796,1.0759699112871837,0.2399716350391589,1.075974389675976,-0.941097253399536,2.0652406310072897,0.8886576138411197,-0.7170222342739658,-0.1924161687630017
