customer_id,q50_days_since_first_transaction,q30_customer_transaction_order,slope_amount,tenure_all_time,q50_days_since_previous_transaction,rfm_frequency_all_time,rfm_recency_30d,q10_days_since_previous_transaction,q99_days_since_previous_transaction,tenure_30d,min_customer_transaction_order,rfm_recency_60d,q70_customer_transaction_order,q5_days_until_next_transaction,max_days_since_previous_transaction,slope_days_until_next_transaction,q70_days_until_next_transaction,q80_days_since_previous_transaction,min_days_until_next_transaction,q20_days_since_first_transaction,rfm_frequency_90d,rfm_recency_90d,mode_amount,q90_days_until_next_transaction,q50_amount,mode_customer_transaction_order,mode_days_until_next_transaction,rfm_frequency_30d,q20_amount,q95_days_since_first_transaction,tenure_90d,q99_days_until_next_transaction,q95_days_since_previous_transaction,q70_days_since_first_transaction,q70_days_since_previous_transaction,q5_days_since_previous_transaction,q40_days_since_first_transaction,rfm_recency_all_time,mean_days_until_next_transaction,q90_amount,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q99_customer_transaction_order,q10_customer_transaction_order,q50_customer_transaction_order,rfm_monetary_90d,q40_days_until_next_transaction,q99_amount,max_days_since_first_transaction,slope_days_since_first_transaction,q1_customer_transaction_order,q10_days_until_next_transaction,q80_customer_transaction_order,q95_days_until_next_transaction,q5_customer_transaction_order,q70_amount,q10_days_since_first_transaction,rfm_monetary_60d,rfm_monetary_all_time,max_amount
C01552,0.567373540531851,1.0759679693566115,0.2915820962744924,0.34674424746053495,0.009565253407058353,0.6057117747675892,0.27405421719269174,-0.6532972657309175,-0.8381368037599609,0.5135466307261287,0.0,0.16263595501671668,1.0759710958045978,-0.6109929105692652,-0.9684698690579596,-0.30293253972279455,-0.35972438220109454,0.14554669729494213,-0.6875267218051032,0.16881912703058546,1.0760125887243972,0.23777853192521115,-0.5181791067957701,-0.8324412622461429,-0.36060815983501815,0.0,-0.2588844758192371,0.8228592438320955,-0.23131857607545633,0.5091524305932646,0.7735168950186728,-1.0633590793488852,-0.2607750834376635,0.4445419578740313,0.15678866546707174,-0.6205167796501695,0.5226541538126951,0.3834185691573705,-0.8047771532112556,-0.19325868294538584,-0.48979182572334884,-0.32957798440036873,1.0759782573058785,1.0759676308404515,1.0759690161515003,0.7101334904992904,-0.7798840714555526,0.10275051996455958,0.7735168950186702,-0.08308522520454337,1.0759675980927512,-0.6723600967966576,1.075972587243137,-0.9413245032782217,1.0759676046453457,-0.17368915798718798,0.8993157649621686,0.7367493436756607,0.3362963532592219,0.14500125911569442
C02842,-0.7480955998595493,-0.6797229835106335,0.2854642497435696,-0.07199625494163577,0.16026626517741913,-0.45727733094208567,0.08979957258560499,0.6389769630980945,0.45251606715357207,0.0318800506165793,0.0,-0.014324535976578916,-0.6797043264094755,0.47020786057027747,0.38361608599664704,-0.19676464776111285,1.1121130386142992,0.4037252090840958,0.5996592264380565,-1.0284517333829073,-0.6794562251067287,0.37909764806076657,-1.0597124962954019,0.4353524709452858,-1.3415555697153476,0.0,0.21098637360894576,-0.3943923841199108,-1.3294822943103315,-0.7286370987030332,-0.5182068409699442,0.07116441046728919,0.5177427295502596,-0.6312636238234357,0.365513889573521,0.8094522133679454,-0.9827308513113012,0.19202490737186717,0.5537263609631826,-1.347474269784929,0.388622810241422,0.23865397550696443,-0.6796615705728891,-0.6797250032976992,-0.6797167373309931,-0.9101675297971941,0.2580262790977023,-1.2916564748108244,-0.518206840969945,0.5471903993076943,-0.6797251986865743,0.3460179317966261,-0.6796954244147195,0.23618398012955033,-0.6797251595906225,-1.3334522870724228,-0.7958609637474142,-0.7189720530165523,-0.7176308290331461,-1.2779201082730272
C01642,0.045539353823165374,4.14831556820363e-13,-0.5125022500926684,-1.2315853385168778,0.026577688912133243,-0.866119294676576,-1.9873512313582433,0.011026307607507621,0.00738392527185023,2.8169370601855247e-14,0.0,-1.9086772571036845,4.198258136176585e-13,-0.000195942453972714,0.009049744807136753,-0.14981216546442613,-0.010809223307865563,0.024389342749589316,-6.889351687832011e-05,-0.031075741949521684,4.783052333386703e-13,-1.8291037606050196,-0.01031974872282158,0.07354313973216368,0.00841811479401628,0.0,-0.18496525630874264,-0.45156970752948167,-0.0756543317443511,-0.0009636379397387656,2.2429346414456453e-13,0.00035568199508149393,0.006904017097578455,0.058490153939617116,0.02265946057146605,0.00017549902692551176,-0.05231896480017959,-0.8446907606329427,0.02875789914260379,0.01911800957453136,-0.014687096044949928,0.014431289608835654,4.315697633952546e-13,4.139822982585455e-13,4.181489709454702e-13,-0.06081466089787522,-0.04398084580278266,0.002103878117362905,2.288825887306422e-13,0.05095191753505771,4.149569418919823e-13,0.0059805667222282,4.213234131457369e-13,0.011199101218627782,4.1188317913222833e-13,-0.016372595479266974,-0.1278495734465357,-0.35581852511515244,-0.774076217680677,-0.007902459394275722
C00191,0.08170455805552115,-1.0832879938986737,0.028021466333514076,-1.2315853385168778,-2.8943468997940025,-0.866119294676576,0.7653999361449231,-0.15019815899768182,-0.881823430987381,-1.301965863532942,0.0,0.6345305976655049,-1.0833772877479138,0.002373042402571648,-0.21700080431485796,2.990257731679258,-0.4178623277211157,-2.982951099950248,-0.0021673050667196164,-0.2618835945266918,-1.0845644129139116,0.5204167641963219,-0.05105688888244529,0.15222228426202233,-0.010234481044314816,0.0,-0.0681443299856785,-0.8625660871783747,-0.09121528336004282,-0.2732662359900372,-1.540821465294266,0.00835333610699967,-2.4526919744352553,1.0609628873358012,-2.977687014622426,-0.028075922307023396,0.026988673615821468,0.8938016672520461,-0.11700719008624806,0.0022656046006426277,-0.7576728046510018,-1.8669337841972997,-1.0835819074642843,-1.08327832690384,-1.0833178887889545,-0.9361497360531574,-0.05955630303649674,0.013184638278244343,-1.5408214652942753,-2.7235213970905403,-1.0832773917422853,-0.043433155775867927,-1.0834198920401443,0.07412152188695156,-1.0832775788616194,-0.11613658416375314,-0.4787768093610565,-0.7629999613945968,-0.7495065777337815,0.019695668926351547
C02329,3.327279384098122,-0.40961668306951887,0.8602521162412758,1.9572846413150378,0.16026626517741913,-0.1302037599544934,-0.017682303435195616,-0.16100232141510343,4.597122885821036,1.6250848925173964,0.0,0.08890241710284351,-0.409600415299618,-0.3127306288755984,4.710291142171388,-0.6495759857596043,1.5831010132752255,1.1362316843928577,-0.4300895321564713,6.4028846415973915,-0.4093840999019401,0.30843808999298883,-0.1272749371231754,3.08782872123941,0.7905962302131216,0.0,-0.7287553252474199,-0.1134881622848324,1.9576218851057394,1.9374922563842856,1.7423096970101357,3.596973101040788,3.0584869099216987,2.649943400353839,0.8890958076710547,-0.2753518503009693,3.242059324359269,-0.5576002679546876,1.771793857849546,0.2034482206157355,0.07859411519503226,0.1653337226156957,-0.40956313551461715,-0.40961844419952226,-0.40961123679522493,-0.10815529771056456,-0.27766938570397787,0.281256385050289,1.7423096970101315,1.1374057724843205,-0.40961861456667803,-0.19869589745094426,-0.409592653390434,3.438180733255948,-0.40961858047739674,0.17933581518721192,5.246353118781792,0.5167755071237068,0.37864539086300175,0.2808389941584362
C00002,0.0005077945813351635,1.791272650173712e-13,-0.5317658340505808,-0.6356853927907118,0.10788983920271977,-0.04843536720759534,-0.4322552538011408,0.017585067536993404,0.04481643112898764,-1.0981838488712097,0.0,-1.2893155386271826,1.8335249819220187e-13,-0.0004766925404462068,0.010423780259810788,-0.2293280636664717,0.04044466335701039,0.16172420308226643,-2.7339598627535156e-05,0.017761355617709258,2.3627414986890185e-13,-1.2355634728356097,0.008939259457080573,-0.013473103944416486,0.021632577672912007,0.0,0.010073131420415236,-0.3943923841199108,-0.021038341013306868,0.00687825873448292,7.858875853658655e-14,-0.005513058349515762,0.12310772966449929,-0.03100900293848075,0.1596383821825791,0.001002353934072699,0.05541079850328141,-0.7649434015556497,0.020749939651934644,0.021157201938235372,0.04290150429225605,0.09331629361485222,1.9337039370545378e-13,1.7962723408682995e-13,1.835249356129e-13,0.3686732528558665,-0.00231736602566721,0.0017879689581730533,8.336909664708439e-14,0.15839452278769564,1.8030197746164722e-13,0.011401296322533365,1.8607201270955855e-13,-0.02769346282385049,1.80077065212161e-13,0.05690871587681503,-0.042600727856362486,0.19393092722787963,0.2832940733347178,-0.005001410148088392
C02208,0.030999542646198884,-2.233093248040219e-13,-0.6687902267757918,-0.6517907967292568,0.04688819330095853,-0.5390457236889837,-0.30941882406308296,0.015114392686820327,0.027969510289264282,-1.301965863532942,0.0,-1.3335556613755193,-2.2310743237966995e-13,-0.0004699862281613202,0.010256031824276562,-0.1590501702449581,0.05047920084475265,0.10524750857962772,-5.405893156513799e-05,-0.0190655721603474,-2.024521649638103e-13,-1.277959207676256,-0.01537268171971552,-0.02457652828313567,-0.044111144709807835,0.0,0.08009024518098432,-0.8625660871783747,-0.025689971341380104,0.011017184226100605,2.7725961040888198e-14,-0.0055680892304637635,0.07653174292981031,-0.034950861388733004,0.10076858901488384,0.0004778005913519087,0.08983002737866937,-0.7968423451865668,0.016329168927606753,0.023711712381812584,0.03520880354286515,0.05745414610909718,-2.168753162485979e-13,-2.2235992333119268e-13,-2.1831070772253463e-13,-0.09432750487025171,-0.00118590213875239,0.0006776789145998737,3.422722087116538e-14,0.09727018303752878,-2.2003588517668797e-13,0.012522285368879348,-2.2325642781992962e-13,-0.030417771292736706,-2.1846151874614367e-13,0.051410303508727426,-0.06290322714022266,-0.39499425528704774,-0.24815635635645591,-0.016769454211189624
C00749,-0.28381237383905505,-0.40961668306951887,0.6120094723399837,0.958749597125246,0.22054666988556343,0.19686981103309886,-0.4169007000838836,0.2697557548612339,-0.002487757023078192,0.8655337469600302,0.0,-0.07331136630767746,-0.409600415299618,-0.0020407521113619625,-0.0670792323548885,-0.2534973908050074,0.17013708929244725,0.16956330304277045,-0.17265234250783934,-1.1316647385909668,-0.4093840999019401,0.4356252945149887,-0.9029849274875129,0.0756946742952351,-1.030673860455212,0.0,0.6808572230371286,-0.0198534216731396,-0.9597342339210961,-0.5034412937547244,-0.30291955163850803,-0.3031901417279468,0.17374648660210731,-0.5390517168207954,0.1320246558273235,0.11912235466954518,-0.15719713882394865,-0.6373476270319807,-0.006584687604544635,-1.2463614832952268,0.5436371577646167,0.4952748606264053,-0.40956313551461715,-0.40961844419952226,-0.40961123679522493,-0.7710532112279483,-0.11026449045345295,-1.183297434434462,-0.3029195516385091,0.25055365734845697,-0.40961861456667803,0.15655225205834075,-0.409592653390434,-0.13566080410448292,-0.40961858047739674,-1.152813673749578,-0.8797806037825421,-0.5842701835377703,-0.5028984142824222,-1.1700655091241832
C01922,-0.04894890244654063,-1.000193869287844e-12,-0.6242263782590165,-0.32968271795835624,0.17522565964738876,-0.21197215270139147,-0.46296436123565526,0.0030782562965150956,0.062148564202622984,-0.5979916310651391,0.0,0.01516887918897035,-1.0156357540048417e-12,3.842828524534139e-05,-0.0067305943712329536,-0.26944720915124465,-0.0799237066441893,0.21604237810022833,-7.325361070848828e-05,0.20308168981978383,-1.0683909274275012e-12,-0.8822656824961772,0.10121773184720324,0.022104342293695664,0.1249541354999526,0.0,0.2965991054954623,-0.300757643508218,-0.15350920519771263,-0.010056927839049198,-9.975609568987154e-13,-0.0008998818251463787,0.18545081765653534,0.010138520079919274,0.24622452486453775,0.0023911160594781234,-0.17193744406035885,-0.6692465706628979,0.005257954214977922,0.25296969357749943,-0.0010198718643409073,0.09068712578817413,-1.0325203603746098e-12,-9.95596689763398e-13,-1.0056686667833683e-12,-0.3519392011359957,0.08209421254521296,0.00038703441614509865,-1.0111371171325281e-12,0.20494398523596918,-1.0004698084098471e-12,-0.011094987996639731,-1.0134252489153151e-12,-0.004807135153107611,-9.975459740686987e-13,0.05004239813454807,-0.038840633314659145,-0.5640375617351386,1.1236525396433779,0.006140245627656463
C00444,2.7340285952941574,1.0759679693566115,0.24550345305094778,2.3599197397786633,0.25068687223963554,0.6874801675144873,-0.35548248521485465,-0.4994550956322256,0.26839000600815704,2.1993796611095515,0.0,0.36908986117556153,1.0759710958045978,-0.6109929105692652,0.29347702232633993,-0.2843666774612441,-0.24197738853586304,0.17556745447972744,-0.6875267218051032,2.088581023900496,1.0760125887243972,0.2660423551523222,-0.9206701395319828,-0.0591769994485336,-0.07490529975462891,0.0,-0.023949051105145683,0.8228592438320955,-0.6551712392538291,1.945366235578282,2.0652406310072897,1.289726677306884,0.13150133395935204,1.6970870279932246,0.22754297872349522,-0.6205167796501695,2.3436844019465615,-0.8127918170020255,-0.09113290209430394,0.05410041083822872,0.026922666020633933,-0.05462703605811072,1.0759782573058785,1.0759676308404515,1.0759690161515003,0.9248835587572031,-0.21070742760376784,0.005317167830170302,2.0652406310072853,0.12206303706108033,1.0759675980927512,-0.5302608369929436,1.075972587243137,0.5460546336579102,1.0759676046453457,0.41452503911897237,-0.27555919552962155,0.771663458448916,0.5880511844533636,0.017319412926450735
